Text,Language,clean_text
"14Gĩathĩ gĩakinya gatagatĩ-rĩ, Jesũ akĩambata agĩthiĩ nja-inĩ cia hekarũ, akĩambĩrĩria kũrutana.",Kikuyu,"14giathi giakinya gatagati-ri, jesu akiambata agithii nja-ini cia hekaru, akiambiriria kurutana."
Jaana Meriruoho,Kikuyu,jaana meriruoho
O na nĩ wega nĩ kũrĩa wee ũratũtwara,Kikuyu,o na ni wega ni kuria wee uratutwara
kuuma mĩciĩ yao ĩrĩa mĩega.,Kikuyu,kuuma micii yao iria miega.
Ngoro ciao ciiriragiria Ngai,Kikuyu,ngoro ciao ciiriragiria ngai
"Jesũ neetanĩrie na Maritha na Maria, aarong'ina ba Lazaro, arĩa aathikĩtwe.",Kikuyu,"jesu neetanirie na maritha na maria, aarong'ina ba lazaro, aria aathikitwe."
"(trg) =""21""> Na githĩ kĩu ti kĩĩrĩgĩrĩro kĩega mũno harĩ andũ arĩa othe athĩki !",Kikuyu,"(trg) =""21""> na githi kiu ti kiirigiriro kiega muno hari andu aria othe athiki !"
Ũmũthĩ nĩ ciringi milioni nyingĩ. akĩrehwo kũrĩ we.,Kikuyu,umuthi ni ciringi milioni nyingi. akirehwo kuri we.
Adara Duruthu Mahe Cover,Kikuyu,adara duruthu mahe cover
Ngai endaga andũ magĩe na ũtũũro ũrĩ na gĩkeno.,Kikuyu,ngai endaga andu magie na utuuro uri na gikeno.
nawe nĩũgatuĩka kĩrathimo.,Kikuyu,nawe niugatuika kirathimo.
Nĩ kwega mũrutani.,Kikuyu,ni kwega murutani.
Johana Mũbatithania,Kikuyu,johana mubatithania
Gũgakorũo na ũrũmwe gatagatĩ ka famĩlĩ ya kũrĩa igũrũ na ya gũkũ thĩ ya Jehova.,Kikuyu,gugakoruo na urumwe gatagati ka famili ya kuria iguru na ya guku thi ya jehova.
"12Rĩrĩa othe maarĩire na makĩhũũna, akĩĩra arutwo ake atĩrĩ, ""Ũnganiai cienyũ iria ciatigara.",Kikuyu,"12riria othe maariire na makihuuna, akiira arutwo ake atiri, ""unganiai cienyu iria ciatigara."
"135:13 1Akor 8:9; 1Pet 2:16; 1Akor 9:19Inyuĩ ariũ na aarĩ a Ithe witũ, mwetirwo nĩguo mũgĩe na wĩyathi.",Kikuyu,"135:13 1akor 8:9; 1pet 2:16; 1akor 9:19inyui ariu na aari a ithe witu, mwetirwo niguo mugie na wiyathi."
"13Wĩheane gũthomagĩra andũ Maandĩko marĩa matheru, na kũhunjia, na kũrutana, o nginya rĩrĩa ngooka.",Kikuyu,"13wiheane guthomagira andu maandiko maria matheru, na kuhunjia, na kurutana, o nginya riria ngooka."
7Inĩrai Jehova mũmũcookerie ngaatho;,Kikuyu,7inirai jehova mumucookerie ngaatho;
Ithuĩ na ithuĩ twĩgwatĩre kĩrĩa gĩothe Jehova Ngai witũ atũheete.,Kikuyu,ithui na ithui twigwatire kiria giothe jehova ngai witu atuheete.
"Reke ngwire, nie ndingehota",Kikuyu,"reke ngwire, nie ndingehota"
Rekei gũũkirĩrĩria kwanyu kũmenywo nĩ andũ othe,Kikuyu,rekei guukiririria kwanyu kumenywo ni andu othe
11 Ta rorai ũrĩa ndĩmwandĩkĩire marũa maya na ndemwa nene na guoko gwakwa mwene.,Kikuyu,11 ta rorai uria ndimwandikiire marua maya na ndemwa nene na guoko gwakwa mwene.
Nĩ kĩĩ gĩtũmĩte bũrũri ũniinwo?,Kikuyu,ni kii gitumite bururi uniinwo?
Kũriũka gwake kuuma kũrĩ arĩa akuũ kuonanirie atĩ gĩkuũ kĩu nĩkĩaginire kũrĩha thiirĩ wa mehia maitũ.,Kikuyu,kuriuka gwake kuuma kuri aria akuu kuonanirie ati gikuu kiu nikiaginire kuriha thiiri wa mehia maitu.
Ũngĩramata Indo Ciaku Atĩa?,Kikuyu,ungiramata indo ciaku atia?
kinda handsome tho,Kikuyu,kinda handsome tho
Hũthĩra ndawa cia mĩmera cia kũnina tũgunyũ kahinda gwa kahinda.,Kikuyu,huthira ndawa cia mimera cia kunina tugunyu kahinda gwa kahinda.
"42Nĩgũkorwo ndaarĩ mũhũũtu na mũtiaheire gĩa kũrĩa, na ndaarĩ mũnyootu na mũtiaheire gĩa kũnyua, 43na ndaarĩ mũgeni na mũtianyiitire ũgeni, ndaarĩ njaga na mũtiaheire nguo, ndaarĩ mũrũaru na ndaarĩ njeera na mũtiokire kũnyona.'",Kikuyu,"42nigukorwo ndaari muhuutu na mutiaheire gia kuria, na ndaari munyootu na mutiaheire gia kunyua, 43na ndaari mugeni na mutianyiitire ugeni, ndaari njaga na mutiaheire nguo, ndaari muruaru na ndaari njeera na mutiokire kunyona.'"
aiguoguo 84 YkM usa net,Kikuyu,aiguoguo 84 ykm usa net
"1Nake Jusufu agĩkĩĩgũithia thĩ mbere ya ithe, akĩmũrĩrĩra na akĩmũmumunya.",Kikuyu,"1nake jusufu agikiiguithia thi mbere ya ithe, akimuririra na akimumumunya."
data warara,Kikuyu,data warara
"(trg) =""19""> Ponografĩ ĩhaanaine na kũnyua thigara na njĩra ĩrĩkũ ?",Kikuyu,"(trg) =""19""> ponografi ihaanaine na kunyua thigara na njira iriku ?"
Ngai Ni Wa Ciama,Kikuyu,ngai ni wa ciama
1423:14 Josh 15:24; Thab 54:3-4Nake Daudi agĩikara ciĩhitho cia werũ-inĩ na irĩma-inĩ cia Werũ wa Zifu.,Kikuyu,1423:14 josh 15:24; thab 54:3-4nake daudi agiikara ciihitho cia weru-ini na irima-ini cia weru wa zifu.
"na matiigana gũthuura gwĩtigĩra Jehova,",Kikuyu,"na matiigana guthuura gwitigira jehova,"
"61Nao andũ makĩmwĩra atĩrĩ, ""Gũtirĩ mũndũ wa mbarĩ cianyu wĩtagwo rĩĩtwa rĩu!""",Kikuyu,"61nao andu makimwira atiri, ""gutiri mundu wa mbari cianyu witagwo riitwa riu!"""
Jerusalemu ĩrĩa Njerũ,Kikuyu,jerusalemu iria njeru
Isiraeli kũũmia Ngoro,Kikuyu,isiraeli kuumia ngoro
Nĩguo ũkahota kwambata,Kikuyu,niguo ukahota kwambata
Mua cũ iPhone 7 plus dĩ,Kikuyu,mua cu iphone 7 plus di
Nake akĩhooya Jehova arĩ o hau.,Kikuyu,nake akihooya jehova ari o hau.
"42Thũ ciao ikĩmahinyĩrĩria,",Kikuyu,"42thu ciao ikimahinyiriria,"
" (Ahibirania 10:12, 13) Rĩu Jesu arathamaka igũrũ arĩ Mũthamaki, na arũmĩrĩri ake nĩ marahunjia ũhoro ũcio mwega thĩinĩ wa thĩ yothe. - Thoma Danieli 7:13, 14; Mathayo 24:14.",Kikuyu,"(ahibirania 10:12, 13) riu jesu arathamaka iguru ari muthamaki, na arumiriri ake ni marahunjia uhoro ucio mwega thiini wa thi yothe. - thoma danieli 7:13, 14; mathayo 24:14."
"No nĩ getha ciĩririkanagie atĩ ciothe nĩ cia mwĩrĩ ũmwe, igĩtua atĩ mwĩrĩ",Kikuyu,"no ni getha ciiririkanagie ati ciothe ni cia mwiri umwe, igitua ati mwiri"
na ũkoima mĩgũnda-inĩ ya Gomora.,Kikuyu,na ukoima migunda-ini ya gomora.
"Ithe witũ wa igũrũ nĩ athikagĩrĩria ndungata ciake, na akarũmbũiya ũrĩa iraigua.",Kikuyu,"ithe witu wa iguru ni athikagiriria ndungata ciake, na akarumbuiya uria iraigua."
"Ihinda-inĩ rĩa mĩaka 1,000 Ũthamaki ũcio nĩ ũkaahingia muoroto ũrĩa Ngai aarĩ naguo kĩambĩrĩria-inĩ harĩ andũ.",Kikuyu,"ihinda-ini ria miaka 1,000 uthamaki ucio ni ukaahingia muoroto uria ngai aari naguo kiambiriria-ini hari andu."
Kũrumwo kana gũcinũrũo.,Kikuyu,kurumwo kana gucinuruo.
"no Isiraeli ndarĩ ũndũ ooĩ,",Kikuyu,"no isiraeli ndari undu ooi,"
nĩgũkorwo nĩwe wĩkĩte ũguo.,Kikuyu,nigukorwo niwe wikite uguo.
Matuidicharo 8 days ago,Kikuyu,matuidicharo 8 days ago
"1541:15 Dan 5:16Nake Firaũni akĩĩra Jusufu atĩrĩ, ""Ndĩrarootire kĩroto na gũtirĩ mũndũ ũrahota gũgĩtaũra.",Kikuyu,"1541:15 dan 5:16nake firauni akiira jusufu atiri, ""ndirarootire kiroto na gutiri mundu urahota gugitaura."
"3789:37 Jer 33:20-21gĩgũtũũra kĩrĩ kĩrũmu nginya tene o ta mweri,",Kikuyu,"3789:37 jer 33:20-21gigutuura kiri kirumu nginya tene o ta mweri,"
Arun Aragam: No niraahaara yoga,Kikuyu,arun aragam: no niraahaara yoga
O harĩa warũmĩirwo?!,Kikuyu,o haria warumiirwo?!
i just wanna make ya think,Kikuyu,i just wanna make ya think
Ahi ahi ahi... come mai?:D,Kikuyu,ahi ahi ahi... come mai?:d
"4 O na gũtuĩka Ayahudi arĩa maarĩ ithamĩrio-inĩ nĩ monaga mabataro mao ma kĩĩmwĩrĩ-rĩ, ĩ namo ma kĩĩroho?",Kikuyu,"4 o na gutuika ayahudi aria maari ithamirio-ini ni monaga mabataro mao ma kiimwiri-ri, i namo ma kiiroho?"
Kuuma Ithamĩrio rĩa Babuloni Nginyagia Gwakwo Rĩngĩ Thingo cia Jerusalemu,Kikuyu,kuuma ithamirio ria babuloni nginyagia gwakwo ringi thingo cia jerusalemu
o rĩu rĩratũire rĩiyũrĩte andũ-ĩ!,Kikuyu,o riu riratuire riiyurite andu-i!
Kana hihi nĩ gĩkuũ kĩa mũndũ wendete gĩtũmaga ũbatare kũũmĩrĩrio.,Kikuyu,kana hihi ni gikuu kia mundu wendete gitumaga ubatare kuumiririo.
"Gwake nĩ Igũrũ mũno,",Kikuyu,"gwake ni iguru muno,"
7Jehova nĩarĩkũgitagĩra kuuma ũũru-inĩ wothe:,Kikuyu,7jehova niarikugitagira kuuma uuru-ini wothe:
I wanna give ya this!,Kikuyu,i wanna give ya this!
Ningĩ nĩekĩrĩte ũhoro wa tene na tene ngoro-inĩ cia andũ; no andũ matingĩhota kũmenya wĩra ũrĩa Ngai arutĩte kuuma kĩambĩrĩria nginya kĩrĩkĩrĩro.,Kikuyu,ningi niekirite uhoro wa tene na tene ngoro-ini cia andu; no andu matingihota kumenya wira uria ngai arutite kuuma kiambiriria nginya kirikiriro.
ciakora roma,Kikuyu,ciakora roma
"Hihihi, ciao!",Kikuyu,"hihihi, ciao!"
"Kwa ngerekano, no ũrie kairĩtu gaku ũũ: ""Hihi nĩ harĩ mũndũ mũthomaga nake uugĩte atĩ nĩ ambĩrĩirie kũgĩa na ihinda rĩa mweri?""",Kikuyu,"kwa ngerekano, no urie kairitu gaku uu: ""hihi ni hari mundu muthomaga nake uugite ati ni ambiriirie kugia na ihinda ria mweri?"""
"Nderitũ, Wairimũ.",Kikuyu,"nderitu, wairimu."
"715:7 Arom 14:1Nĩ ũndũ ũcio, o mũndũ nĩagĩĩtĩkagĩre ũrĩa ũngĩ, o ta ũrĩa mwetĩkĩrirwo nĩ Kristũ, nĩgeetha Ngai agoocagwo.",Kikuyu,"715:7 arom 14:1ni undu ucio, o mundu niagiitikagire uria ungi, o ta uria mwetikirirwo ni kristu, nigeetha ngai agoocagwo."
guoguo 84 ya ru,Kikuyu,guoguo 84 ya ru
lo in ihe wake .-f th,Kikuyu,lo in ihe wake .-f th
nĩgũkorwo nĩekĩte maũndũ ma kũgegania;,Kikuyu,nigukorwo niekite maundu ma kugegania;
guoguo · 5 years ago,Kikuyu,guoguo  5 years ago
Ndingĩte mũndũ ũũkĩte kũrĩ niĩ.,Kikuyu,ndingite mundu uukite kuri nii.
Mugire Nyagasani,Kikuyu,mugire nyagasani
"2331:23 Thaam 14:9Agĩkĩoya andũ a nyũmba yao, akĩingatana na Jakubu matukũ mũgwanja na akĩmũkinyĩra kũu bũrũri wa irĩma wa Gileadi.",Kikuyu,"2331:23 thaam 14:9agikioya andu a nyumba yao, akiingatana na jakubu matuku mugwanja na akimukinyira kuu bururi wa irima wa gileadi."
Thutha wa thikũ igĩrĩ:,Kikuyu,thutha wa thiku igiri:
na niĩ ngũtũũra nyũmba ya Jehova nginya tene.,Kikuyu,na nii ngutuura nyumba ya jehova nginya tene.
Nĩa Mareka Wendi wa Jehova Ũmũthĩ?,Kikuyu,nia mareka wendi wa jehova umuthi?
"186:18 2Ath 18:6; Gũcook 4:40Ĩkaga maũndũ marĩa moonagwo nĩ Jehova magĩrĩire na mega, nĩgeetha ũtũũre wonaga maũndũ mega, nĩguo ũthiĩ ũkegwatĩre bũrũri ũcio mwega ũrĩa Ngai eerĩire maithe manyu ma tene na mwĩhĩtwa, 19atĩ nĩakaingata thũ cianyu ciothe ciehere mbere yaku, o ta ũrĩa Jehova oigĩte.",Kikuyu,"186:18 2ath 18:6; gucook 4:40ikaga maundu maria moonagwo ni jehova magiriire na mega, nigeetha utuure wonaga maundu mega, niguo uthii ukegwatire bururi ucio mwega uria ngai eeriire maithe manyu ma tene na mwihitwa, 19ati niakaingata thu cianyu ciothe ciehere mbere yaku, o ta uria jehova oigite."
"Ĩtũheaga mwĩhoko, gĩkeno, na gĩtũmi gĩa gũtũũra.",Kikuyu,"ituheaga mwihoko, gikeno, na gitumi gia gutuura."
"1749:17 1Tim 6:7nĩgũkorwo ndarĩ kĩndũ agaathiĩ nakĩo akua,",Kikuyu,"1749:17 1tim 6:7nigukorwo ndari kindu agaathii nakio akua,"
Twinthe tweeterete na mũrigaro.,Kikuyu,twinthe tweeterete na murigaro.
"76:7 Mar 3:13Agĩcooka agĩĩta arutwo arĩa ikũmi na eerĩ, akĩmatũma mathiĩ eerĩ eerĩ na akĩmahe ũhoti wa kũingata ngoma thũku.",Kikuyu,"76:7 mar 3:13agicooka agiita arutwo aria ikumi na eeri, akimatuma mathii eeri eeri na akimahe uhoti wa kuingata ngoma thuku."
Nĩatĩa ũũmba kũthengeera Mũrungu?,Kikuyu,niatia uumba kuthengeera murungu?
6 ma-gũrũ ma- -rĩa,Kikuyu,6 ma-guru ma- -ria
"""Ĩĩ rĩu ũrakama ciigana?""",Kikuyu,"""ii riu urakama ciigana?"""
Mwikuirwo umwe guikio ngono thutha wa ku...,Kikuyu,mwikuirwo umwe guikio ngono thutha wa ku...
Iria Ũhingũrĩte Ica Ikuhĩ,Kikuyu,iria uhingurite ica ikuhi
"Ngũmwĩra atĩrĩ, mũtikanyona rĩngĩ o nginya rĩrĩa mũkoiga atĩrĩ, 'Kũrathimwo nĩ mũndũ ũrĩa ũgũũka na rĩĩtwa rĩa Mwathani.' """,Kikuyu,"ngumwira atiri, mutikanyona ringi o nginya riria mukoiga atiri, 'kurathimwo ni mundu uria uguuka na riitwa ria mwathani.' """
Andũ akũrũ matirĩ na,Kikuyu,andu akuru matiri na
"Wee ũroiga atĩrĩ,",Kikuyu,"wee uroiga atiri,"
"No nĩtũĩ We aguũranĩrio,",Kikuyu,"no nitui we aguuranirio,"
Ya kũhĩa ĩhĩaga na ma mbere.,Kikuyu,ya kuhia ihiaga na ma mbere.
"Nĩkĩo njĩrĩĩte andũ a Isiraeli atĩrĩ, ""Mũtikanarĩe thakame ya kĩũmbe o gĩothe, tondũ muoyo wa kĩũmbe nĩ thakame yakĩo; mũndũ o wothe ũngĩmĩrĩa no nginya aingatwo.""",Kikuyu,"nikio njiriite andu a isiraeli atiri, ""mutikanarie thakame ya kiumbe o giothe, tondu muoyo wa kiumbe ni thakame yakio; mundu o wothe ungimiria no nginya aingatwo."""
"Na rĩrĩ, Jusufu aarĩ mũrutwo wa Jesũ, no amũrũmagĩrĩra na hitho tondũ wa gwĩtigĩra Ayahudi.",Kikuyu,"na riri, jusufu aari murutwo wa jesu, no amurumagirira na hitho tondu wa gwitigira ayahudi."
muonekano wa ukurasa wa facebook,Kikuyu,muonekano wa ukurasa wa facebook
Jerusalemu ĩrĩa Njerũ,Kikuyu,jerusalemu iria njeru
"192:19 Luk 2:51Nowe Mariamu akĩiga maũndũ macio mothe ngoro-inĩ yake, na agĩikara akĩmeciiragia.",Kikuyu,"192:19 luk 2:51nowe mariamu akiiga maundu macio mothe ngoro-ini yake, na agiikara akimeciiragia."
Ikiru no wa dare,Kikuyu,ikiru no wa dare
"Ti-itherũ niĩ nĩ niĩ njirĩire gwĩka ũguo, na ndirĩ hingo itakawĩka.""  - ISA.",Kikuyu,"ti-itheru nii ni nii njiriire gwika uguo, na ndiri hingo itakawika.""  - isa."
Ihooya rĩa kũũria Ũteithio,Kikuyu,ihooya ria kuuria uteithio
33Nake ithe na nyina makĩgega mũno nĩ ũndũ wa maũndũ marĩa maaririo igũrũ rĩako.,Kikuyu,33nake ithe na nyina makigega muno ni undu wa maundu maria maaririo iguru riako.
"11105:11 Kĩam 12:7; Ndar 34:2""Wee nĩwe ngaahe bũrũri wa Kaanani ũtuĩke igai rĩrĩa ũkaagaya.""",Kikuyu,"11105:11 kiam 12:7; ndar 34:2""wee niwe ngaahe bururi wa kaanani utuike igai riria ukaagaya."""
Konza cĩtĩ nĩ ya hinguriwo gwakwo 23 January 2013.,Kikuyu,konza citi ni ya hinguriwo gwakwo 23 january 2013.
Korwo Ngai Ni Wao,Kikuyu,korwo ngai ni wao
"na akĩhaanda watho thĩinĩ wa Isiraeli,",Kikuyu,"na akihaanda watho thiini wa isiraeli,"
"Thiĩ ũthike mũtumia waku.""",Kikuyu,"thii uthike mutumia waku."""
anyitanire na mũrata wake,Kikuyu,anyitanire na murata wake
Nĩikoimĩra kuuma imamo-inĩ ciacio ikĩinainaga;,Kikuyu,niikoimira kuuma imamo-ini ciacio ikiinainaga;
Hannah A 43,Kikuyu,hannah a 43
"10 Twoiga tũtiĩhĩtie, tũkũmũtua wa maheni, na ũhoro wake tũtirĩ naguo ngoro ciitũ.",Kikuyu,"10 twoiga tutiihitie, tukumutua wa maheni, na uhoro wake tutiri naguo ngoro ciitu."
Mbaara ĩgathira?,Kikuyu,mbaara igathira?
"66 2Pet 2:4, 9Nao araika arĩa maaregire gũkindĩria wathani-inĩ wao na magĩtiganĩria kũndũ kwao gwa gũtũũra-rĩ, acio nĩamahingĩire nduma-inĩ, nao moheetwo na mĩnyororo ya tene na tene metereirio ituĩro rĩa ciira wa Mũthenya ũrĩa mũnene.",Kikuyu,"66 2pet 2:4, 9nao araika aria maaregire gukindiria wathani-ini wao na magitiganiria kundu kwao gwa gutuura-ri, acio niamahingiire nduma-ini, nao moheetwo na minyororo ya tene na tene metereirio ituiro ria ciira wa muthenya uria munene."
"5Andũ arĩa ooru matiiguaga maũndũ ma kĩhooto,",Kikuyu,"5andu aria ooru matiiguaga maundu ma kihooto,"
"256:25 Luk 12:11, 22""Nĩ ũndũ ũcio ngũmwĩra atĩrĩ, tigagai gũtangĩkĩra mĩoyo yanyu, nĩ ũndũ wa kĩrĩa mũrĩrĩĩaga kana kĩrĩa mũrĩnyuuaga; kana kĩrĩa mũrĩĩhumbaga mĩĩrĩ yanyu.",Kikuyu,"256:25 luk 12:11, 22""ni undu ucio ngumwira atiri, tigagai gutangikira mioyo yanyu, ni undu wa kiria muririiaga kana kiria murinyuuaga; kana kiria muriihumbaga miiri yanyu."
11 Ta rorai ũrĩa ndĩmwandĩkĩire marũa maya na ndemwa nene na guoko gwakwa mwene.,Kikuyu,11 ta rorai uria ndimwandikiire marua maya na ndemwa nene na guoko gwakwa mwene.
Ta thikĩrĩriai!,Kikuyu,ta thikiririai!
Nguo na ngano,Kikuyu,nguo na ngano
Nake mũriũ Rehoboamu agĩtuĩka mũthamaki ithenya rĩake.,Kikuyu,nake muriu rehoboamu agituika muthamaki ithenya riake.
Kaĩ hĩndĩ iyo gũtararĩ na wa kũhoreria!,Kikuyu,kai hindi iyo gutarari na wa kuhoreria!
makũmenyerere wega;,Kikuyu,makumenyerere wega;
"Wĩ kaga magegania,",Kikuyu,"wi kaga magegania,"
Nĩ ũndũ ũcio merirĩria mooru magĩkũra ngoro-inĩ yake.,Kikuyu,ni undu ucio meririria mooru magikura ngoro-ini yake.
O na rĩu no egũgũteithia.,Kikuyu,o na riu no eguguteithia.
O na nĩwatwĩrĩire,Kikuyu,o na niwatwiriire
thi tumenyage ati kwi Ngai na nitukarugama mbeere yake gitiini gia ciira.,Kikuyu,thi tumenyage ati kwi ngai na nitukarugama mbeere yake gitiini gia ciira.
gũtirĩ mũndũ ũngĩmũhutia na ndaherithio.,Kikuyu,gutiri mundu ungimuhutia na ndaherithio.
Gũtirĩ o na ũmwe.,Kikuyu,gutiri o na umwe.
Mbura arĩ o gwake akĩigua mbu,Kikuyu,mbura ari o gwake akiigua mbu
"Kwoguo-rĩ, tũratũũra thĩinĩ wa ""ihinda inyinyi"" rĩrĩa Shaitani atigairie.",Kikuyu,"kwoguo-ri, turatuura thiini wa ""ihinda inyinyi"" riria shaitani atigairie."
hinya wa mahoya,Kikuyu,hinya wa mahoya
"na mũgũnda ũgatũma mbegũ ikũre-rĩ,",Kikuyu,"na mugunda ugatuma mbegu ikure-ri,"
Ũngĩkorũo na ma atĩa igũrũ rĩgiĩ ũndũ ũcio?,Kikuyu,ungikoruo na ma atia iguru rigii undu ucio?
"(trg) =""30""> Ngoro - inĩ yake , Ayubu aarĩ mũndũ mũrũngĩrĩru .",Kikuyu,"(trg) =""30""> ngoro - ini yake , ayubu aari mundu murungiriru ."
githingithia youtube,Kikuyu,githingithia youtube
na agataha andũ a ndũrĩrĩ ciothe.,Kikuyu,na agataha andu a nduriri ciothe.
Nake Elija akĩmĩĩra ĩcooke ho rĩngĩ na rĩngĩ maita mũgwanja.,Kikuyu,nake elija akimiira icooke ho ringi na ringi maita mugwanja.
I am happy to know you = Nĩndakena nĩ gũkũmenya,Kikuyu,i am happy to know you = nindakena ni gukumenya
"7We na atumia acio eerĩ a ariũ ake makiumagara kuuma kũu maatũũraga, makĩnyiita njĩra nĩguo macooke bũrũri wa Juda.",Kikuyu,"7we na atumia acio eeri a ariu ake makiumagara kuuma kuu maatuuraga, makinyiita njira niguo macooke bururi wa juda."
makĩmũikĩria mĩguĩ marĩ na ũũru mũingĩ.,Kikuyu,makimuikiria migui mari na uuru muingi.
Iruta inĩ rĩĩrĩ tũrĩ na maũndũ maingĩ igũrũ wa marĩa twandĩkaga.,Kikuyu,iruta ini riiri turi na maundu maingi iguru wa maria twandikaga.
Mũũkĩri tene ainũkaga tene,Kikuyu,muukiri tene ainukaga tene
Kwendekana nĩ kwo nyina wa ũthugundi.,Kikuyu,kwendekana ni kwo nyina wa uthugundi.
muonekano tbc,Kikuyu,muonekano tbc
"""Nĩngũtũma mũtũmwo wakwa athiĩ mbere yaku,",Kikuyu,"""ningutuma mutumwo wakwa athii mbere yaku,"
Magĩceranga makĩroragĩra maũndũ maingĩ na magakĩheo maratathi maingĩ ma gũthoma.,Kikuyu,magiceranga makiroragira maundu maingi na magakiheo maratathi maingi ma guthoma.
"25Nĩngatambũrũkia guoko gwake igũrũ rĩa iria,",Kikuyu,"25ningatamburukia guoko gwake iguru ria iria,"
Ngĩthoma marũa marĩa ngĩrĩkia Marĩ o makuhĩ.,Kikuyu,ngithoma marua maria ngirikia mari o makuhi.
"nene kana nini, iria igũtherema",Kikuyu,"nene kana nini, iria igutherema"
" (1 Timotheo 5:8) No nĩguo ciana ciaku igĩe na gĩkeno, nĩ ũkũbatara gũciruta kwenda Ngai na ciĩrute nake.",Kikuyu,"(1 timotheo 5:8) no niguo ciana ciaku igie na gikeno, ni ukubatara guciruta kwenda ngai na ciirute nake."
"Na rĩrĩa maiguire atĩ Jehova nĩameciirĩtie na akona mĩnyamaro yao-rĩ, makĩinamĩrĩra, magĩthathaiya.",Kikuyu,"na riria maiguire ati jehova niameciiritie na akona minyamaro yao-ri, makiinamirira, magithathaiya."
Home _ guo - guo4,Kikuyu,home _ guo - guo4
Tũkwenda tũtuĩke aku,Kikuyu,tukwenda tutuike aku
Ũndũ ũcio ũratũruta atĩa?,Kikuyu,undu ucio uraturuta atia?
"Raquel ataaragĩria ũũ: ""Rĩrĩa mũthuri wakwa aandigire o rĩmwe mĩeri 18 mĩthiru, ndaiguire kĩeha kĩnene mũno.",Kikuyu,"raquel ataaragiria uu: ""riria muthuri wakwa aandigire o rimwe mieri 18 mithiru, ndaiguire kieha kinene muno."
Johnny Pauw Koroma,Kikuyu,johnny pauw koroma
"Wendi wa Ngai nĩ ũrĩkũ, na nĩa mamenyithagia andũ arĩa angĩ wendi ũcio?",Kikuyu,"wendi wa ngai ni uriku, na nia mamenyithagia andu aria angi wendi ucio?"
Haathapai Na Karo,Kikuyu,haathapai na karo
Jesu Muriithi Mwega na Ngai,Kikuyu,jesu muriithi mwega na ngai
"Mũtikoimbuthũre wendo o na kana mũwarahũre,",Kikuyu,"mutikoimbuthure wendo o na kana muwarahure,"
"4Mũthenya wa gatatũ, Iburahĩmu agĩtiira maitho na akĩona handũ hau harĩ o kũraya.",Kikuyu,"4muthenya wa gatatu, iburahimu agitiira maitho na akiona handu hau hari o kuraya."
Tũkũgera njĩra yaku,Kikuyu,tukugera njira yaku
"17, Mahinda",Kikuyu,"17, mahinda"
ari no mama ga ii,Kikuyu,ari no mama ga ii
"41Ayahudi maigua ũguo makĩambĩrĩria kũngʼongʼora nĩ ũndũ wake tondũ nĩoigĩte atĩrĩ, ""Niĩ nĩ niĩ mũgate ũrĩa waikũrũkire kuuma igũrũ."" 426:42 Joh 7:27-28; Luk 4:22Makiuga atĩrĩ, ""Githĩ ũyũ ti Jesũ mũrũ wa Jusufu, ũrĩa ithe na nyina tũũĩ?",Kikuyu,"41ayahudi maigua uguo makiambiriria kungongora ni undu wake tondu nioigite atiri, ""nii ni nii mugate uria waikurukire kuuma iguru."" 426:42 joh 7:27-28; luk 4:22makiuga atiri, ""githi uyu ti jesu muru wa jusufu, uria ithe na nyina tuui?"
Johnny: I wanna go home.,Kikuyu,johnny: i wanna go home.
Kindĩria kĩaga,Kikuyu,kindiria kiaga
12 Hihi Akristiano a ma nĩ mangĩagĩire na wĩyathi wa gũthathaiya Ngai na njĩra ĩrĩa yagĩrĩire?,Kikuyu,12 hihi akristiano a ma ni mangiagiire na wiyathi wa guthathaiya ngai na njira iria yagiriire?
Ti gũthũkũma mũno Kana kĩyo kĩnene,Kikuyu,ti guthukuma muno kana kiyo kinene
iamakora 83,Kikuyu,iamakora 83
"51Na o akĩmarathimaga, akĩmatiga, akĩiyũkio akĩambata igũrũ.",Kikuyu,"51na o akimarathimaga, akimatiga, akiiyukio akiambata iguru."
Githu Muigai News,Kikuyu,githu muigai news
"24Thuutha wa gũtuĩkanĩria Pisidia, magĩkinya Pamufilia, 25na maarĩkia kũhunjia kiugo kũu Periga, magĩikũrũka magĩthiĩ Atalia.",Kikuyu,"24thuutha wa gutuikaniria pisidia, magikinya pamufilia, 25na maarikia kuhunjia kiugo kuu periga, magiikuruka magithii atalia."
Kinya Jesũ ariũka gũtirĩ kwagĩa ũngĩ wanariũka.,Kikuyu,kinya jesu ariuka gutiri kwagia ungi wanariuka.
Nĩguo thĩ yothe yaracũria maitho yaugĩrĩria?,Kikuyu,niguo thi yothe yaracuria maitho yaugiriria?
no orĩrwo nĩ ũũgĩ wiitũ na,Kikuyu,no orirwo ni uugi wiitu na
no maũndũ marĩa ma tha ma ũrĩa mwaganu nĩ ma kũnyariirana.,Kikuyu,no maundu maria ma tha ma uria mwaganu ni ma kunyariirana.
" (Mathayo 6:9, 10) Ngai nĩ atũrũmbũyagia mũno o ũndũ ekĩte maũndũ maingĩ mũno nĩgetha ahingie itanya rĩake. - Johana 3:16.",Kikuyu,"(mathayo 6:9, 10) ngai ni aturumbuyagia muno o undu ekite maundu maingi muno nigetha ahingie itanya riake. - johana 3:16."
