Text,Language
Nake mũriũ Rehoboamu agĩtuĩka mũthamaki ithenya rĩake.,Kikuyu
Kaĩ hĩndĩ iyo gũtararĩ na wa kũhoreria!,Kikuyu
makũmenyerere wega;,Kikuyu
"Wĩ kaga magegania,",Kikuyu
Nĩ ũndũ ũcio merirĩria mooru magĩkũra ngoro-inĩ yake.,Kikuyu
O na rĩu no egũgũteithia.,Kikuyu
O na nĩwatwĩrĩire,Kikuyu
thi tumenyage ati kwi Ngai na nitukarugama mbeere yake gitiini gia ciira.,Kikuyu
gũtirĩ mũndũ ũngĩmũhutia na ndaherithio.,Kikuyu
Gũtirĩ o na ũmwe.,Kikuyu
Mbura arĩ o gwake akĩigua mbu,Kikuyu
"Kwoguo-rĩ, tũratũũra thĩinĩ wa ""ihinda inyinyi"" rĩrĩa Shaitani atigairie.",Kikuyu
hinya wa mahoya,Kikuyu
"na mũgũnda ũgatũma mbegũ ikũre-rĩ,",Kikuyu
Ũngĩkorũo na ma atĩa igũrũ rĩgiĩ ũndũ ũcio?,Kikuyu
"(trg) =""30""> Ngoro - inĩ yake , Ayubu aarĩ mũndũ mũrũngĩrĩru .",Kikuyu
githingithia youtube,Kikuyu
na agataha andũ a ndũrĩrĩ ciothe.,Kikuyu
Nake Elija akĩmĩĩra ĩcooke ho rĩngĩ na rĩngĩ maita mũgwanja.,Kikuyu
I am happy to know you = Nĩndakena nĩ gũkũmenya,Kikuyu
"7We na atumia acio eerĩ a ariũ ake makiumagara kuuma kũu maatũũraga, makĩnyiita njĩra nĩguo macooke bũrũri wa Juda.",Kikuyu
makĩmũikĩria mĩguĩ marĩ na ũũru mũingĩ.,Kikuyu
Iruta inĩ rĩĩrĩ tũrĩ na maũndũ maingĩ igũrũ wa marĩa twandĩkaga.,Kikuyu
Mũũkĩri tene ainũkaga tene,Kikuyu
Kwendekana nĩ kwo nyina wa ũthugundi.,Kikuyu
muonekano tbc,Kikuyu
"""Nĩngũtũma mũtũmwo wakwa athiĩ mbere yaku,",Kikuyu
Magĩceranga makĩroragĩra maũndũ maingĩ na magakĩheo maratathi maingĩ ma gũthoma.,Kikuyu
"25Nĩngatambũrũkia guoko gwake igũrũ rĩa iria,",Kikuyu
Ngĩthoma marũa marĩa ngĩrĩkia Marĩ o makuhĩ.,Kikuyu
"nene kana nini, iria igũtherema",Kikuyu
" (1 Timotheo 5:8) No nĩguo ciana ciaku igĩe na gĩkeno, nĩ ũkũbatara gũciruta kwenda Ngai na ciĩrute nake.",Kikuyu
"Na rĩrĩa maiguire atĩ Jehova nĩameciirĩtie na akona mĩnyamaro yao-rĩ, makĩinamĩrĩra, magĩthathaiya.",Kikuyu
Home _ guo - guo4,Kikuyu
Tũkwenda tũtuĩke aku,Kikuyu
Ũndũ ũcio ũratũruta atĩa?,Kikuyu
"Raquel ataaragĩria ũũ: ""Rĩrĩa mũthuri wakwa aandigire o rĩmwe mĩeri 18 mĩthiru, ndaiguire kĩeha kĩnene mũno.",Kikuyu
Johnny Pauw Koroma,Kikuyu
"Wendi wa Ngai nĩ ũrĩkũ, na nĩa mamenyithagia andũ arĩa angĩ wendi ũcio?",Kikuyu
Haathapai Na Karo,Kikuyu
Jesu Muriithi Mwega na Ngai,Kikuyu
"Mũtikoimbuthũre wendo o na kana mũwarahũre,",Kikuyu
"4Mũthenya wa gatatũ, Iburahĩmu agĩtiira maitho na akĩona handũ hau harĩ o kũraya.",Kikuyu
Tũkũgera njĩra yaku,Kikuyu
"17, Mahinda",Kikuyu
ari no mama ga ii,Kikuyu
"41Ayahudi maigua ũguo makĩambĩrĩria kũngʼongʼora nĩ ũndũ wake tondũ nĩoigĩte atĩrĩ, ""Niĩ nĩ niĩ mũgate ũrĩa waikũrũkire kuuma igũrũ."" 426:42 Joh 7:27-28; Luk 4:22Makiuga atĩrĩ, ""Githĩ ũyũ ti Jesũ mũrũ wa Jusufu, ũrĩa ithe na nyina tũũĩ?",Kikuyu
Johnny: I wanna go home.,Kikuyu
Kindĩria kĩaga,Kikuyu
12 Hihi Akristiano a ma nĩ mangĩagĩire na wĩyathi wa gũthathaiya Ngai na njĩra ĩrĩa yagĩrĩire?,Kikuyu
Ti gũthũkũma mũno Kana kĩyo kĩnene,Kikuyu
iamakora 83,Kikuyu
"51Na o akĩmarathimaga, akĩmatiga, akĩiyũkio akĩambata igũrũ.",Kikuyu
Githu Muigai News,Kikuyu
"24Thuutha wa gũtuĩkanĩria Pisidia, magĩkinya Pamufilia, 25na maarĩkia kũhunjia kiugo kũu Periga, magĩikũrũka magĩthiĩ Atalia.",Kikuyu
Kinya Jesũ ariũka gũtirĩ kwagĩa ũngĩ wanariũka.,Kikuyu
Nĩguo thĩ yothe yaracũria maitho yaugĩrĩria?,Kikuyu
no orĩrwo nĩ ũũgĩ wiitũ na,Kikuyu
no maũndũ marĩa ma tha ma ũrĩa mwaganu nĩ ma kũnyariirana.,Kikuyu
" (Mathayo 6:9, 10) Ngai nĩ atũrũmbũyagia mũno o ũndũ ekĩte maũndũ maingĩ mũno nĩgetha ahingie itanya rĩake. - Johana 3:16.",Kikuyu
"316:3 2Sam 9:9-10Mũthamaki agĩcooka akĩmũũria atĩrĩ, ""Arĩ ha mũrũ wa mũriũ wa mwathi waku?""",Kikuyu
Na gũkĩinwo Haleluya!,Kikuyu
thaigirltia 18,Kikuyu
Jehova nĩetĩkĩrĩte ihooya rĩakwa.,Kikuyu
"Tondũ Jesũ nĩanguĩrĩire,",Kikuyu
"34Na o akĩaragia-rĩ, itu rĩkiumĩra na rĩkĩmahumbĩra, nao magĩĩtigĩra mũno nĩ kũhumbĩrwo nĩ itu rĩu.",Kikuyu
"O na kũrĩ ũguo, nĩ ũndũ wa wĩnyihia, Hana nĩ eegirĩrĩirie na agĩcokeria Eli na njĩra ya gĩtĩo.",Kikuyu
Mwendo WA mateka,Kikuyu
"nĩingĩarutire mawĩra maingĩ maritũ.""",Kikuyu
"47Rĩrĩa mũndũ ũcio aaiguire atĩ Jesũ nĩoimĩte Judea agooka Galili, agĩthiĩ kũrĩ we, akĩmũthaitha athiĩ akahonie mũriũ, ũrĩa warĩ hakuhĩ gũkua.",Kikuyu
"Nyina akĩmũũria atĩrĩ, ""Mũriũ, ũgũtwĩka ũguo nĩkĩ?",Kikuyu
16Ũndũ ũrĩa ũtũmaga tũmenye ũrĩa wendo ũhaana nĩ ũyũ: Jesũ Kristũ nĩarutire muoyo wake nĩ ũndũ witũ.,Kikuyu
"113:11 Tit 2:3O ũndũ ũmwe, nao atumia ao nĩmakorwo marĩ atumia a gũtĩĩka, matigakorwo marĩ andũ a gũcambania, no makorwo matarĩ arĩĩu na matuĩke a kwĩhokeka maũndũ-inĩ mothe.",Kikuyu
Kũgĩa Na Mwĩhoko,Kikuyu
Nĩ ũrĩa o wothe uugaga atĩ Jesũ ti Kristũ.,Kikuyu
Ningĩ nĩekĩrĩte ũhoro wa tene na tene ngoro-inĩ cia andũ; no andũ matingĩhota kũmenya wĩra ũrĩa Ngai arutĩte kuuma kĩambĩrĩria nginya kĩrĩkĩrĩro.,Kikuyu
Ndikuhimbagiria wega,Kikuyu
Maruuri ni moneku twetereire Mwathani,Kikuyu
nĩguo ndĩĩtigagĩre rĩĩtwa rĩaku.,Kikuyu
thai-ruoka 1%,Kikuyu
Mũrata wa mũndũ amwendaga hingo ciothe na nĩkũrĩ mũrata ũkahanĩrĩirie na mũndũ gũkĩra mũrũ wa nyina na mũndũ.,Kikuyu
Akĩenda kũigua ũhoro wake,Kikuyu
Na nimoi ati Ngai ndanyuragio,Kikuyu
Hannah Marais 6 days ago +3,Kikuyu
Njeeri: Nĩ ciringi mĩrongo ĩrĩ - It costs 20 shilings.,Kikuyu
"Ũndũ ũyũ mwĩkĩte nĩ ũndũ mũũru mũno.' """,Kikuyu
nĩ tondũ wa ũrimũ wakwa wa mehia.,Kikuyu
waibohia dijo:,Kikuyu
Ciugo cia kuurwo ni hinya cirokumiriria,Kikuyu
no mũndũ ũrĩa mũthingu,Kikuyu
"Nake agĩciĩhokera anene ake macitwarĩre Beni-Hadadi mũrũ wa Taburimoni, mũrũ wa Hezioni, mũthamaki wa Suriata, ũrĩa waathanaga Dameski.",Kikuyu
"11O mũthenya Moridekai nĩaceerangaga hau nja ya nyũmba ĩyo yatũũragwo nĩ andũ-a-nja, nĩguo amenye ũrĩa Esiteri aikaraga, na ũrĩa aathiiaga na mbere.",Kikuyu
15 Ririkana wendi wa Ngai harĩ thĩ nĩ ũrĩkũ.,Kikuyu
Cynthia Ikua,Kikuyu
Video Ingĩ Kuuma Gĩcunjĩ-inĩ Gĩkĩ,Kikuyu
githingithia youtube,Kikuyu
Harĩ ũndũ wahĩtanire.,Kikuyu
"tũkorwo na mũhuko ũmwe ithuothe"";",Kikuyu
Ngai Thi Ngo,Kikuyu
"53:5 Kĩam 1:26; Ezek 28:2No Ngai nĩoĩ atĩ rĩrĩa mũkaarĩa matunda macio, maitho manyu nĩmakahingũka, mũtuĩke o ta Ngai, mũmenyage wega na ũũru.""",Kikuyu
"306:30 Luk 9:10; Atũm 1:2, 26Atũmwo nĩmagomanire harĩ Jesũ, makĩmwĩra maũndũ marĩa mothe meekĩte, na marĩa maarutĩte andũ.",Kikuyu
33Ngũtũũra nyinagĩra Jehova matukũ mothe ma muoyo wakwa;,Kikuyu
"Irathiro kinya ithũiro,",Kikuyu
"""Nĩgũkorwo mũcaara wa mehia nĩ gĩkuũ, no kĩheo kĩrĩa Ngai aheanaga nĩ muoyo wa tene na tene thĩinĩ wa Kristũ Jesũ Mwathani witũ"" (Aroma 6:23).",Kikuyu
Muoto na muoto,Kikuyu
Ĩ rĩu (ũcio) nĩ irigithathi rĩaku? - And is that your first born?,Kikuyu
Murutani wa Tha,Kikuyu
"391:3 Thab 124:7Ti-itherũ nĩegũgũteithũra gĩkerenge-inĩ kĩa mũtegi,",Kikuyu
Mawatho ma Bibilia Matũgunaga Atĩa?,Kikuyu
mang guo guo,Kikuyu
Kũrĩa mbere ti gũkoroka.,Kikuyu
Nĩ kwega mũrutani.,Kikuyu
"15No rĩrĩa athĩnjĩri-Ngai arĩa anene na arutani a watho moonire maũndũ ma magegania marĩa eekaga, na maigua ũrĩa ciana cianagĩrĩra kũu hekarũ-inĩ ikiugaga atĩrĩ, ""Hosana Mũrũ wa Daudi,"" makĩrakara.",Kikuyu
24Namo magira macio mahĩnju marameria magira marĩa mũgwanja mega.,Kikuyu
"41:4 1Athe 1:3Nĩ ũndũ ũcio, nĩtwĩrahaga tũrĩ thĩinĩ wa makanitha ma Ngai nĩ ũndũ wa gũkirĩrĩria kwanyu, na gwĩtĩkia kwanyu mĩnyamaro-inĩ yothe na magerio marĩa mũkiragĩrĩria.",Kikuyu
Johanna Maragaretha,Kikuyu
3Wĩhoke Jehova na wĩkage wega;,Kikuyu
"3Nĩ ũndũ ũcio Pilato akĩmũũria atĩrĩ, ""Wee nĩwe mũthamaki wa Ayahudi?""",Kikuyu
"Nĩathecirwo nĩ andũ na nĩathĩnire,",Kikuyu
"36:3 Koh 9:13-16Mũthamaki akĩũria atĩrĩ, ""Nĩ ũndũ ũrĩkũ Moridekai aatĩĩirwo naguo na nĩ ũnene ũrĩkũ aaheirwo nĩ ũndũ wa ũndũ ũcio?""",Kikuyu
Nake akĩhooya Jehova arĩ o hau.,Kikuyu
wahi waiho no,Kikuyu
Athaki aingĩ marĩ na ũkũrũ wa thĩ ya mĩaka 24.,Kikuyu
Mũngĩkenera atĩa ũthathaiya wa famĩlĩ makĩria?,Kikuyu
Ũrũgamĩte haha nja nĩkĩ?,Kikuyu
ngero nĩ nyingĩ kũngĩtuĩka ũguo.,Kikuyu
"Nagĩkuũ ndũgetigĩra,",Kikuyu
Ndagatũtiga o rĩ.,Kikuyu
ithe wa ciana ciakwa,Kikuyu
[nom:responsibility] aku nĩarĩa ni kii?,Kikuyu
Hĩndĩ ĩyo yoothe nĩ arũmagĩrĩra maũndũ marĩa 7,Kikuyu
O mũndũ na itemi rĩake,Kikuyu
"nĩekĩrĩire andũ othe mĩhaka,",Kikuyu
Gĩthithi Kĩa Mũndũ Ndabaranagia Ngai,Kikuyu
Kũrĩa kũrĩ Njogu,Kikuyu
Acio maigire othe mekwenda majimbo.,Kikuyu
ndĩ o hamwe nawe.,Kikuyu
mũgambo wake wa kũmũgooca nĩũiguĩke;,Kikuyu
Muoyo Ni Wa Ngai,Kikuyu
"Johana 1:31 Niĩ mwene ndiamũũĩ, no ndookire ngĩbatithanagia na maaĩ nĩ geetha ndĩmũmenyithanie kũrĩ andũ a Isiraeli."" _ IBUKU RĨA ŨHORO ŨRĨA MWEGA (GIKCL) _ Download The Bible App Now",Kikuyu
Đầu báo rò rĩ gas (1),Kikuyu
"33Arĩ kũu agĩkora mũndũ wetagwo Ainea warĩ na mũrimũ wa gũkua ciĩga, na aatũũrĩte akomete gĩtanda-inĩ ihinda rĩa mĩaka ĩnana.",Kikuyu
"2415:24 Math 10:6Nake Jesũ agĩcookia atĩrĩ, ""Ndaatũmirwo o kũrĩ ngʼondu cia nyũmba ya Isiraeli iria ciũrĩte tu.""",Kikuyu
Gwacĩ ihandagwo mĩrio.,Kikuyu
cia Adama Poro,Kikuyu
matirĩ marona njĩra cia kũ'ũgirĩrĩria.,Kikuyu
tia maanani; zingatia.,Kikuyu
"""Naguo ũhoro ũyũ mwega wa Ũthamaki nĩ ũkaahunjio thĩ yothe ũtuĩke ũira kũrĩ ndũrĩrĩ ciothe, na hĩndĩ ĩyo nĩrĩo mũico ũgaakinya.""",Kikuyu
thunghiadia 1 - 0 yamabuki1 26 days ago,Kikuyu
Ndiũĩ njĩra na ndirĩ na hinya;,Kikuyu
"13Mũthenya o ro ũcio nĩguo Nuhu na ariũ ake, Shemu, na Hamu na Jafethu, hamwe na mũtumia wake na atumia a ariũ ake atatũ maatoonyire thabina.",Kikuyu
41Andũ-a-nja eerĩ magaakorwo magĩthĩa hamwe; ũmwe nĩakoywo na ũrĩa ũngĩ atigwo.,Kikuyu
Ningĩ mũrĩ eerĩ kana aingĩ no mũhote gwetha agũri aingĩ gũkĩra ũrĩ wiki.,Kikuyu
"Mwaria ũyũ-rĩ, nĩegũgĩtuuo mwagĩrĩru?",Kikuyu
Thĩĩna ũyũ ũngĩninwo atĩa?,Kikuyu
12Nĩ kĩĩ ingĩthukĩra Jehova nakĩo,Kikuyu
Họa sĩ Rurudo,Kikuyu
Ũhe irio o na niĩ;,Kikuyu
Jesũ we mwene nĩonanĩtie atĩ nĩ Ngai.,Kikuyu
"10 Ningĩ, ũhoro ũrĩa mwega no mũhaka ũkaamba kũhunjio kũrĩ ndũrĩrĩ ciothe.",Kikuyu
"Gũka kwa guo gũkaamũra atĩa, kana gũtheria rĩĩtwa rĩa Ngai?",Kikuyu
Jacinta Ngoiri Muhia,Kikuyu
"No andũ mekagĩra ndibei ya mũhihano mondo-inĩ njerũ, nacio cierĩ igaikara irĩ njega.""",Kikuyu
Mahinda Maama,Kikuyu
Biri wa ngwacĩ ndũĩkaga.,Kikuyu
(Aaradhinchedanu Na Yeasaiah,Kikuyu
ũguo nĩguo Mwathani Jehova ekuuga.,Kikuyu
Bũrũri Mũkoroku Mũndũ Ndangĩguna,Kikuyu
Watho wa gatano:,Kikuyu
Gũtirĩ o na ũmwe.,Kikuyu
"111:11 Math 8:11; Kũg 8:3Rĩĩtwa rĩakwa nĩrĩgatũũgĩrio ndũrĩrĩ-inĩ, kuuma riũa rĩkĩratha o nginya riũa rĩgĩthũa.",Kikuyu
Mbere gukaga itua ria kana niukuenda kuiguithania kana ndukuenda.,Kikuyu
Na rimwe maithori makambia guitika,Kikuyu
15 Mũtikaae kwenda thĩ kana indo iria ikoragwo kuo.,Kikuyu
Na tũngĩkũria atĩa ngumo ĩyo ya wĩnyihia nĩ getha tũtikeĩkĩrĩre o na rĩrĩa twahatĩkwo?,Kikuyu
Ũteithio wa kerĩ nĩ mũtaratara wa kwĩruta Bibilia na andũ mĩciĩ-inĩ kwao hatarĩ marĩhi.,Kikuyu
ui o day ạ kung thĩ seo ha? ạ thĩ sun k,Kikuyu
kana akarehere ciana cia andũ kĩeha akĩendaga.,Kikuyu
ngumo ndĩigana mwene,Kikuyu
-Ka cia darai?,Kikuyu
Ndonye bũrũri wa igũrũ;,Kikuyu
"7Rĩrĩa Jesũ oonire ũrĩa ageni maathuuraga itĩ iria ciaikaragĩrwo nĩ ageni a gũtĩĩo maikarĩre cio-rĩ, akĩmahe ngerekano ĩno, akiuga atĩrĩ: 8""Mũndũ angĩgwĩta iruga-inĩ rĩa kĩhikanio-rĩ, ndũgaikarĩre itĩ iria ciigĩirwo ageni a gũtĩĩo, tondũ no hakorwo mũndũ ũngĩ mũtĩĩe gũgũkĩra wĩtĩtwo nĩ mwene iruga.",Kikuyu
candiciuga photo,Kikuyu
Nawe ndũtariĩ ta ũguo Ithe witũ.,Kikuyu
"Gagwitetera kamweke, ndũgikahe ka mũthia",Kikuyu
We nĩaenda we nthiguru.,Kikuyu
"Kĩambĩrĩria 1:15 Na ituĩke imũrĩ wariĩ-inĩ ũcio wa matu mairũ, itũmage thĩ kũgĩage na ũtheri.""",Kikuyu
Hihi nĩ ũhoro wa ma atĩ Jehova nĩ aarakaririo nĩ ndungata ciake nĩ ũndũ wa kwaga kũhingia na gĩkĩro kĩnene wĩra wa kũhunjia hĩndĩ ya Mbaara ya Mbere ya Thĩ?,Kikuyu
Mũthenya wa kiumia nĩ mwega,Kikuyu
na ngatarania njĩra yaku.,Kikuyu
"1414:14 Math 9:36Rĩrĩa Jesũ oimire gatarũ na akĩona andũ aingĩ, akĩmaiguĩra tha, na akĩhonia arũaru ao.",Kikuyu
Makiria kuongerera uhoro ucio wa mutumia ucio.,Kikuyu
Ndamathia kũharũrũkio thĩ  (9),Kikuyu
nĩgũkorwo Jehova ndũrĩ watiganĩria arĩa makũrongoragia.,Kikuyu
manahi maaka,Kikuyu
Igeria rĩa kuingĩra Al Shabaab,Kikuyu
"Iburahimu nĩ aakuire, o na anabii, no wee ũroiga atĩ, 'Mũndũ o wothe angĩathĩkĩra kiugo gĩakwa, gũtirĩ hĩndĩ agaacama gĩkuũ.' 53 Kaĩ wee ũrĩ mũnene gũkĩra ithe witũ Iburahimu, na we nĩ aakuire?",Kikuyu
Hannah Askwith,Kikuyu
No wa nya mana?,Kikuyu
Na kiugo kĩu nĩkĩo mwahunjĩirio.,Kikuyu
No ndeerire mũthuuriwe Nabali ũhoro ũcio.,Kikuyu
But Experience nĩ Mũarimũ mwega.,Kikuyu
"wee-rĩ, mĩaka yaku ĩthiiaga o na mbere nginya njiarwa na njiarwa.",Kikuyu
na mũbatari akomage atarĩ na ũgwati.,Kikuyu
Nĩ ũndũ ũcio agĩgatua Zebuluni.,Kikuyu
"13Ngũmwĩra atĩrĩ na ma, kũrĩa guothe Ũhoro-ũyũ-Mwega ũkaahunjio thĩinĩ wa thĩ yothe-rĩ, ũndũ ũcio eeka nĩũkeeragwo andũ nĩgeetha aririkanagwo.""",Kikuyu
"matũ mao matiiguaga,",Kikuyu
"Tũtirahota gũkuona,",Kikuyu
kũhingia mawĩra marĩa twĩhokeirũo?,Kikuyu
Ningutira maitho makwa na iguru,Kikuyu
"Ririkanai ũguo ndaamwĩra.""",Kikuyu
Gĩathĩ kĩũmũ no kĩa mũrookero.,Kikuyu
"153:15 Arom 16:20; Ahib 2:14Na nĩngũtũma kũgĩe ũthũ gatagatĩ gaku na mũndũ-wa-nja ũyũ,",Kikuyu
"Nĩ ũndũ no athũũrire ũmwe, na ende ũcio ũngĩ; kana eheane harĩ ũmwe, na anyarare ũcio ũngĩ.",Kikuyu
"Kwoguo angĩkorũo moko maku nĩ matheru, hatarĩ nganja nĩ egũkũhonokia.""",Kikuyu
Jihene Zaara,Kikuyu
"9Akĩũria Jesũ ciũria nyingĩ, nowe Jesũ ndaigana kũmũcookeria o na kĩmwe.",Kikuyu
na ithuĩ ũhoro-inĩ wa gũkũria na,Kikuyu
Igongona Ria Ngatho,Kikuyu
Macini nĩ nyingĩ muno na imwe cia cio nĩ:,Kikuyu
"""Aciari akwa nĩ maandeithirie mũno.",Kikuyu
Nĩwega nĩ wĩra ũcio mwega ũraruta.,Kikuyu
kuuma rĩu nginya tene na tene.,Kikuyu
guoko gwaku,Kikuyu
Kwoguo makeerekeria meciria mao mothe harĩ ithuĩ.,Kikuyu
maitake magic,Kikuyu
"Ningĩ... e wiki, arĩa maarĩ nake hamwe na arĩa ikũmi na eerĩ, makĩmũria ũhoro wa ngerekano icio.",Kikuyu
"mĩgũnda yanyu ĩramathwo ĩgatigwo ũtheri nĩ andũ a kũngĩ o mũkĩonaga, ĩkoonũhwo ta ĩngʼaũranĩtio nĩ ageni.",Kikuyu
nĩ ũndũ wa tha ciaku nyingĩ wĩhũgũre ũnjookerere.,Kikuyu
Ũrĩa Ndacaririe Baba,Kikuyu
na nĩũgatungataga mũrũ wa nyũkwa.,Kikuyu
"Ndî cûkuru ,wanjîraga ngîe thuti ya mathomo,",Kikuyu
Nĩ Wonaga Bata wa Kũmenyeria Arĩa Angĩ? - Ũthuthuria INTANETI-INĨ,Kikuyu
"nĩ Elifazu, mũrũ wa Ada mũtumia wa Esaũ, na Reueli, mũrũ wa Basemathu mũtumia wa Esaũ.",Kikuyu
"arĩa athingu moragĩra ho, nao magaikara marĩ agitĩre.",Kikuyu
"16No rĩrĩ, ndungata yaku ĩngĩgakwĩra atĩrĩ, ""Niĩ ndikwenda gũgũtiga,"" nĩ ũndũ nĩĩkwendete na ĩkenda andũ a nyũmba yaku, na nĩ ũndũ nĩyonaga gwaku gwĩ kwega-rĩ, 17hĩndĩ ĩyo nĩũgakĩnyiita mũkuha, ũmĩtũrĩkie gũtũ ĩrĩ hau mũrango-inĩ, ĩtuĩke ndungata yaku mũtũũrĩre wayo wothe.",Kikuyu
ndĩ na ngoro ĩtarĩ ũcuuke.,Kikuyu
Ndũrĩrĩ ciothe nĩ ikarĩra.,Kikuyu
Nĩ ũndũ ũrĩkũ andũ aingĩ meyũragia?,Kikuyu
(Nĩkĩo gĩatũmire acooke gwĩtwo Edomu.),Kikuyu
"Hihi,dah jom tido",Kikuyu
Hinya na ũhoti mũingĩ ma hetwo nĩ Mwathani.,Kikuyu
Ndũkagerekanie gĩkuũ na toro.,Kikuyu
"agĩtharĩkĩra Jakubu na mwaki wake,",Kikuyu
mithu mahedi 774,Kikuyu
madi Ihei there waa any,Kikuyu
Jesũ nataarĩĩrie nĩkĩ tũbataraga ũtongeeria na nĩ mawaatho jarĩkũ jaĩrĩ ja Bibiria jarĩ ja gĩtũmi mono.,Kikuyu
"32 nake riria a mutumaniire akimuira atiri, 'we ngombo ino njaganau, nii nguoheire thiri ucio wothe nitondu niuthaithire.",Kikuyu
Njama cia wikinai iria ikoretwo [...],Kikuyu
Mutumia wa ndigwa kuhoya uteithio niguo mwana wake aekirwo riitho,Kikuyu
-- agghindano,Kikuyu
"Rĩrĩa oigire ũguo, Shaitani eendaga kuonania atĩ Ngai nĩ wa maheeni, na atĩ ndathanaga na njĩra ya kĩhooto.",Kikuyu
Rihanagio na imwe,Kikuyu
TI - Rĩrĩ nĩrĩo ibuku rĩa mbere rĩa Musa rĩrĩa rĩĩtagwo Kĩambĩrĩria: the Book of Genesis in Kikuyu,Kikuyu
"Ti-itherũ arĩa aaganu nĩo magaacagĩra, na arĩa makararagia Ngai matiherithagio.' """,Kikuyu
Rekei rĩu twarĩrĩrie njĩra igĩrĩ tũngĩmateithia nacio.,Kikuyu
No wait... that's kinda dumb.,Kikuyu
Nĩ tũũmagĩrĩrio twamenya atĩ Jehova ndariganagĩrũo nĩ ndungata ciake iria ciũrĩte.,Kikuyu
Gĩathĩ Kĩngĩ Kĩrĩagwo,Kikuyu
We tu niho ndihithaga,Kikuyu
Akĩona atĩ ti itherũ Kamaanja aarĩ mũndũ wa mĩnyaka.,Kikuyu
Nĩ moritũ marĩkũ ũngĩcemania namo rĩrĩa ũrataarĩria andũ angĩ wĩtĩkio waku?,Kikuyu
No gatagatĩinĩ kaanyu nĩharĩ mũndũ mũtooĩ.,Kikuyu
"""Thayũ ũrogĩa thĩinĩ waku.""",Kikuyu
Na nĩegũkũhonokia.,Kikuyu
25 Wega wa Mwathani witũ Jesũ Kristũ ũrogĩa na inyuĩ inyuothe.,Kikuyu
Irĩ Mũrahi Ng'umo,Kikuyu
Thikijehi thaanaige muhimmukan.,Kikuyu
"Mwene hinya nĩ Jesũ,",Kikuyu
"Smoga yah smoga, hihihihihihi",Kikuyu
Gũtirĩ ũtukũ ũtakĩa:,Kikuyu
Ũngĩramata Indo Ciaku Atĩa?,Kikuyu
More From Mĩrĩng'ũ Wainaina,Kikuyu
Kũmata ndakoretwo onete nyamũ ta ĩyo ona ndaiguĩte ũhoro wayo.,Kikuyu
Ndo maana nakupendaga,Kikuyu
"31Naake Ngai agĩcũũthĩrĩria indo ciothe iria oombĩĩte, akĩona i njega mũno.",Kikuyu
Wee nĩwe ũteithio wakwa na mũhonokia wakwa;,Kikuyu
Mahi Mahi Fish Pakora,Kikuyu
"10Mũhũũrei na mahiga nyuguto nginya akue, nĩ ũndũ nĩageretie kũmũgarũra amũrute njĩra-inĩ ya Jehova Ngai wanyu ũrĩa wamũrutire bũrũri wa Misiri, kuuma bũrũri wa ũkombo.",Kikuyu
tuone tuone and,Kikuyu
22Na nĩ thĩinĩ wake o na inyuĩ mũraakwo hamwe nĩguo mũtuĩke gĩikaro gĩa gũikarwo nĩ Ngai na ũndũ wa Roho wake.,Kikuyu
"Ninaithu paarthu nimadhi naadu.""",Kikuyu
Ngorooro ngau twikira udona ndi?,Kikuyu
Ithuothe twanahutio nĩ mĩnyamaro ya gũkũ thĩ.,Kikuyu
naguo ũthingu wanyu ũhaane ta makũmbĩ ma iria-inĩ.,Kikuyu
"31Ha ũhoro wa maũndũ marĩa mangĩ makoniĩ wathani wa Nadabu, na marĩa mothe eekire-rĩ, githĩ matiandĩkĩtwo ibuku-inĩ rĩa maũndũ ma athamaki a Isiraeli? 32Gwatũire mbaara gatagatĩ ka Asa na Baasha mũthamaki wa Isiraeli hĩndĩ yothe ya wathani wao.",Kikuyu
"Wĩtigĩre Ngai na ũrũmagie maathani make,",Kikuyu
"kwaheri, thuna",Kikuyu
"Atī o na mahinda macio ma tene o na maitú, iheo ciothe, hinya o na múnyaka ciumaga kúrī Ngai.",Kikuyu
Baba Nĩ Mũthamaki,Kikuyu
No nginyagia ingĩakĩhaicire mũgithi nĩgetha ngĩkũhĩrĩrie mũciĩ mũnene ngĩhaice tegithi.,Kikuyu
"Ũthiũ wake ũkĩara ta riũa, na nguo ciake ikĩerũha cua, ta ũtheri.",Kikuyu
Stefano Kũhũũrũo na Mahiga,Kikuyu
Nyamũ ciombirũo mbere ya mũndũ.,Kikuyu
Rekan Rekano,Kikuyu
Niguo ciana cia israeli ihituke,Kikuyu
Nĩ ndacokeria mwene kĩũria ngatho.,Kikuyu
"Tũkũigua, Awa, mũgambo waku,",Kikuyu
o matimenyaga kĩrĩa kĩamahĩnga.,Kikuyu
Aka ya kīro no hana ga saiteita.,Kikuyu
"ni ariukire muthi wa ithatu,",Kikuyu
"17Na rĩrĩa maamuonire-rĩ, makĩmũhooya, no amwe maarĩ na nganja.",Kikuyu
Hihi kũgĩa mwana no gũtũme kĩhiko kĩanyu kĩgĩe hinya makĩria?,Kikuyu
Nindacokia ngatho Baba,Kikuyu
No ũgũre kana wendie shares o ihinda rĩrĩa rĩothe,Kikuyu
thuong con wa,Kikuyu
